Fecha,ID del producto,Nombre del producto, Nombre completo del producto,Marca del producto,Categoría,Subcategoría,Etiquetas,Precio unitario del producto,Unidades Vendidas
20190609,7707322030779,Pasabocas Quínoa Club surtido ,Pasabocas Quínoa Club surtido x 6unds x 12g c-u,QUINOACLUB,Supermercado,Pasabocas,Papas fritas y paquetes,8590,1
20190609,7702152106410,Pasabocas Super Ricas surtido campeón ,Pasabocas Super Ricas surtido campeón x 24 und x 505 g,SUPER RICAS,Supermercado,Pasabocas,Papas fritas y paquetes,14990,1
20190609,7702152106397,Pasabocas Super Ricas surtido inigualable ,Pasabocas Super Ricas surtido inigualable x 34 und x 738 g,SUPER RICAS,Supermercado,Pasabocas,Papas fritas y paquetes,19590,1
20190609,7702152106427,Pasabocas Super Ricas surtido recreo ,Pasabocas Super Ricas surtido recreo x 12 und x 280 g,SUPER RICAS,Supermercado,Pasabocas,Papas fritas y paquetes,9990,1
20190609,7703133024242,Pasabocas Tocineta Fred ,Pasabocas Tocineta Fred x 40g,FRED,Supermercado,Pasabocas,Papas fritas y paquetes,1590,1
20190609,7702025141289,Pasabocas Tosh horneados napolitano chía ,Pasabocas Tosh horneados napolitano chía x 6 und x 156 g,TOSH,Supermercado,Pasabocas,Papas fritas y paquetes,7990,1
20190609,7702914159401,Pasabocas Tostacos picante ,Pasabocas Tostacos picante x200g,TOSTACOS,Supermercado,Pasabocas,Papas fritas y paquetes,4390,1
20190609,7702914159500,Pasabocas Tostacos queso ,Pasabocas Tostacos queso x200g,TOSTACOS,Supermercado,Pasabocas,Papas fritas y paquetes,4190,1
20190609,7703133072267,Pasabocas Tosti Arepa ,Pasabocas Tosti Arepa x 150g,YUPI,Supermercado,Pasabocas,Papas fritas y paquetes,2350,1
20190609,7703133081054,Pasabocas Yupi Cheese ,Pasabocas Yupi Cheese x 95g,YUPI,Supermercado,Pasabocas,Papas fritas y paquetes,1150,1
20190609,7707183340055,Pig-pig chicharrones ,Pig-pig chicharrones X 125g,PIG-PIG,Supermercado,Pasabocas,Papas fritas y paquetes,7990,1
20190609,7707183340024,Pig-pig chicharrones ,Pig-pig chicharrones X 60g,PIG PIG,Supermercado,Pasabocas,Papas fritas y paquetes,3890,1
20190609,7702489000498,Pirrosquitas ,Pirrosquitas X 220g,PIQUITOS,Supermercado,Pasabocas,Papas fritas y paquetes,6790,1
20190609,7702189025319,Plátano Maduro 100% Natural Natuchips 12 Und ,Plátano Maduro 100% Natural Natuchips 12 Und x 336g,NATUCHIPS,Supermercado,Pasabocas,Papas fritas y paquetes,7973,1
20190609,7709304189260,Platano Monterojo maduro sal marina ,Platano Monterojo maduro sal marina x 120 g,MONTE ROJO,Supermercado,Pasabocas,Papas fritas y paquetes,5190,1
20190609,7709304189208,Platano Monterojo verde lima limón ,Platano Monterojo verde lima limón x 100 g,MONTE ROJO,Supermercado,Pasabocas,Papas fritas y paquetes,5190,1
20190609,7709263021946,Platano Monterojo verde sal marina ,Platano Monterojo verde sal marina x 110 g,MONTE ROJO,Supermercado,Pasabocas,Papas fritas y paquetes,5190,1
20190609,7702189226150,Plátano Natuchips maduro + plátano verde ,Plátano Natuchips maduro + plátano verde x 336 g,NATUCHIPS,Supermercado,Pasabocas,Papas fritas y paquetes,12593,1
20190609,7702189052766,Platano Natuchips maduro cremosito ,Platano Natuchips maduro cremosito x 6 und x 36 g c-u,NATUCHIPS,Supermercado,Pasabocas,Papas fritas y paquetes,5313,1
20190609,7702189052797,Platano Natuchips verde ají criollo ,Platano Natuchips verde ají criollo x 6 und x 36 g c-u,NATUCHIPS,Supermercado,Pasabocas,Papas fritas y paquetes,5313,1
20190609,7702189001245,Pasabocas De Todito ,Pasabocas De Todito ,,Supermercado,Pasabocas,Papas fritas y paquetes,4473,1
20190609,7703133072281,Pasabocas Tostiarepa bolsa ,Pasabocas Tostiarepa bolsa ,,Supermercado,Pasabocas,Papas fritas y paquetes,8190,1
20190609,7702914159104,Plátano Ramo maduro casero ,Plátano Ramo maduro casero x8paq. x40g c-u,RAMO,Supermercado,Pasabocas,Papas fritas y paquetes,11590,1
20190609,7702914159005,Plátano Ramo maduro casero und. ,Plátano Ramo maduro casero und. x140g,RAMO,Supermercado,Pasabocas,Papas fritas y paquetes,4090,1
20190609,7702914158701,Plátano Ramo verde casero und. ,Plátano Ramo verde casero und. x140g,RAMO,Supermercado,Pasabocas,Papas fritas y paquetes,3990,1
20190609,7702152102627,Plátano Tajamix Súper Ricas 12 Und ,Plátano Tajamix Súper Ricas 12 Und x 480g,SUPER RICAS,Supermercado,Pasabocas,Papas fritas y paquetes,11390,1
20190609,7702050018853,Plátano Verde 100% Natural Natuchips 12 Und ,Plátano Verde 100% Natural Natuchips 12 Und x 336g,NATUCHIPS,Supermercado,Pasabocas,Papas fritas y paquetes,7693,1
20190609,7702914158800,Plátano verde casero Ramo ,Plátano verde casero Ramo x 8unds x 40g c-u,RAMO,Supermercado,Pasabocas,Papas fritas y paquetes,11590,1
20190609,7702152100845,Plátano Verde Tajaditas Súper Ricas 12 Und ,Plátano Verde Tajaditas Súper Ricas 12 Und x 480g,SUPER RICAS,Supermercado,Pasabocas,Papas fritas y paquetes,10990,1
20190609,7707312650383,Rosquillas Naturela integral arroz chía linaza ,Rosquillas Naturela integral arroz chía linaza ,,Supermercado,Pasabocas,Papas fritas y paquetes,4290,1
20190609,7707312650208,Rosquillas Naturela integral arroz garbanzos ,Rosquillas Naturela integral arroz garbanzos ,,Supermercado,Pasabocas,Papas fritas y paquetes,2390,1
20190609,7707322030755,Rosquitas Quínoa Club natural ,Rosquitas Quínoa Club natural ,,Supermercado,Pasabocas,Papas fritas y paquetes,10590,1
20190609,7707322030762,Rosquitas quinoaclub picante ,Rosquitas quinoaclub picante x 6 und x 15 g c-u,QUINOACLUB,Supermercado,Pasabocas,Papas fritas y paquetes,9590,1
20190609,7709377767082,Snacks Monterojo gourmet surtidos ,Snacks Monterojo gourmet surtidos x 8 und x 120 g,MONTE ROJO,Supermercado,Pasabocas,Papas fritas y paquetes,11990,1
20190609,7702025138456,Tablitas Tosh horneadas queso parmesano albahaca ,Tablitas Tosh horneadas queso parmesano albahaca x 6unds x 156g,TOSH,Supermercado,Pasabocas,Papas fritas y paquetes,8390,1
20190609,7702489000139,Tajitas Piquitos platano verde ,Tajitas Piquitos platano verde x 275 g,PIQUITOS,Supermercado,Pasabocas,Papas fritas y paquetes,6990,1
20190609,7702152007922,Todo Rico Barb-Q Familiar Súper Rica ,Todo Rico Barb-Q Familiar Súper Rica x 160g,SUPER RICAS,Supermercado,Pasabocas,Papas fritas y paquetes,4390,1
20190609,7702152037448,Todo Rico Barb-Q Súper Ricas 6 Und ,Todo Rico Barb-Q Súper Ricas 6 Und x 270g,SUPER RICAS,Supermercado,Pasabocas,Papas fritas y paquetes,8590,1
20190609,7702152003504,Todo Rico Criollo Súper Ricas 180g,Todo Rico Criollo Súper Ricas 180g,SUPER RICAS,Supermercado,Pasabocas,Papas fritas y paquetes,5190,1
20190609,7702152102696,Todo Rico Criollo Súper Ricas 6 Und ,Todo Rico Criollo Súper Ricas 6 Und x 55g,SUPER RICAS,Supermercado,Pasabocas,Papas fritas y paquetes,9990,1
20190609,7702152031941,Todo Rico Criollo Súper Ricas 6 und ,Todo Rico Criollo Súper Ricas 6 und x 55g Und,SUPER RICAS,Supermercado,Pasabocas,Papas fritas y paquetes,9990,1
20190609,7702152009193,Todo Rico Natural Familiar Súper Ricas ,Todo Rico Natural Familiar Súper Ricas x 250g,SUPER RICAS,Supermercado,Pasabocas,Papas fritas y paquetes,5990,1
20190609,7702152009049,Todo Rico Natural Familiar Súper Ricas ,Todo Rico Natural Familiar Súper Ricas x 160g,SUPER RICAS,Supermercado,Pasabocas,Papas fritas y paquetes,4290,1
20190609,7702152038957,Todo Rico Natural Súper Ricas 6 Undx 270g,Todo Rico Natural Súper Ricas 6 Undx 270g,SUPER RICAS,Supermercado,Pasabocas,Papas fritas y paquetes,9190,1
20190609,7702025131693,Tosh snacks arroz silvestre ,Tosh snacks arroz silvestre X 6 unds,TOSH,Supermercado,Pasabocas,Papas fritas y paquetes,9190,1
20190609,7702025131655,Tosh snacks tomates secos y parmesano ,Tosh snacks tomates secos y parmesano X 6 unds,TOSH,Supermercado,Pasabocas,Papas fritas y paquetes,8990,1
20190609,7702914551403,Tostacos Sabor a Limón ,Tostacos Sabor a Limón x 250 g,RAMO,Supermercado,Pasabocas,Papas fritas y paquetes,4290,1
20190609,7702914555708,Tostacos Sabor a picante ,Tostacos Sabor a picante x 12 und x 25 g c-u,RAMO,Supermercado,Pasabocas,Papas fritas y paquetes,9790,1
20190609,7702914554701,Tostacos Sabor a Queso ,Tostacos Sabor a Queso x 12 und x 25 g c-u,RAMO,Supermercado,Pasabocas,Papas fritas y paquetes,8590,1
20190609,7702506112197,Trocipollo ,Trocipollo x 8unds,TROCIPOLLO,Supermercado,Pasabocas,Papas fritas y paquetes,5990,1
20190609,7702152018133,Trocitos de Pollo Súper Ricas 12 Und ,Trocitos de Pollo Súper Ricas 12 Und x 384g,SUPER RICAS,Supermercado,Pasabocas,Papas fritas y paquetes,6790,1
20190609,7709263021922,Yuca Monterojo sal marina ,Yuca Monterojo sal marina x 110 g,MONTE ROJO,Supermercado,Pasabocas,Papas fritas y paquetes,5190,1
20190609,7702189011251,Bolitas De Chocolate Chokis ,Bolitas De Chocolate Chokis x 21g,FRITO LAY,Supermercado,Pasabocas,Papas fritas y paquetes,553,1
20190609,7702189011275,Bolitas De Chocolate Chokis 12 Und ,Bolitas De Chocolate Chokis 12 Und x 228g,CHOKIS,Supermercado,Pasabocas,Papas fritas y paquetes,5873,1
20190609,7750526000147,Camote Frito Inka Chips ,Camote Frito Inka Chips x 130g,INKA CHIPS,Supermercado,Pasabocas,Papas fritas y paquetes,4990,1
20190609,7707248320077,Chicharrón Planet Pop sabor bbq ,Chicharrón Planet Pop sabor bbq x 50g,PLANET POP,Supermercado,Pasabocas,Pasabocas para microondas,3990,1
20190609,7707248320053,Chicharrón Planet Pop sabor natural ,Chicharrón Planet Pop sabor natural x 50g,PLANET POP,Supermercado,Pasabocas,Pasabocas para microondas,3990,1
20190609,7707248327717,Palomitas de maíz mantequilla Planet Pop ,Palomitas de maíz mantequilla Planet Pop x 101 g,PLANET POP,Supermercado,Pasabocas,Pasabocas para microondas,3190,1
20190609,7707248320466,Palomitas de maíz Planet Pop sabor caramelo ,Palomitas de maíz Planet Pop sabor caramelo x 100g,PLANET POP,Supermercado,Pasabocas,Pasabocas para microondas,3590,1
20190609,7707248327434,Palomitas de maíz Planet Pop sabor extramantequilla ,Palomitas de maíz Planet Pop sabor extramantequilla x 85g,PLANET POP,Supermercado,Pasabocas,Pasabocas para microondas,2690,1
20190609,7707248327427,Palomitas de maíz Planet Pop sabor mantequilla ,Palomitas de maíz Planet Pop sabor mantequilla x 85g,PLANET POP,Supermercado,Pasabocas,Pasabocas para microondas,2890,1
20190609,7707248320343,Palomitas de maíz Planet Pop sabor queso cheddar ,Palomitas de maíz Planet Pop sabor queso cheddar x 100g,PLANET POP,Supermercado,Pasabocas,Pasabocas para microondas,4090,1
20190609,7707248327694,Palomitas maíz con queso cheddar Planet Pop ,Palomitas maíz con queso cheddar Planet Pop x 118 g,PLANET POP,Supermercado,Pasabocas,Pasabocas para microondas,3990,1
20190609,7707248327755,Palomitas maíz con sal marina Planet Pop ,Palomitas maíz con sal marina Planet Pop x 98 g,PLANET POP,Supermercado,Pasabocas,Pasabocas para microondas,3290,1
20190609,7707248325010,Palomitas planet pop maiz sal marina microondas ,Palomitas planet pop maiz sal marina microondas x 85g,PLANET POP,Supermercado,Pasabocas,Pasabocas para microondas,2790,1
20190609,7707203357452,Anillos cebolla Mccain apanados ,Anillos cebolla Mccain apanados x 388g,MCCAIN,Supermercado,Productos Congelados,Apanados,12990,1
20190609,7700512230324,Cordón bleu Kokoriko ,Cordón bleu Kokoriko x 3 und x 345 g,KOKORIKO,Supermercado,Productos Congelados,Apanados,14390,1
20190609,7700512230829,Cordon Blue de Pollo ,Cordon Blue de Pollo x 8 und,KOKORIKO,Supermercado,Productos Congelados,Apanados,34990,1
20190609,7700512236098,Nuggets Coma ,Nuggets Coma x 900 g pague 48 lleve 60,KOKORICO,Supermercado,Productos Congelados,Apanados,23990,1
20190609,7700512236012,Nuggets coma ,Nuggets coma x 60 und. x 900 g,KOKORIKO,Supermercado,Productos Congelados,Apanados,29990,1
20190609,7700512232090,Nuggets coma Kokoriko ,Nuggets coma Kokoriko x 20 und x 300 g,KOKORIKO,Supermercado,Productos Congelados,Apanados,10590,1
20190609,7700512233110,Nuggets de pollo ,Nuggets de pollo x 30 und. x 600 g,KOKORIKO,Supermercado,Productos Congelados,Apanados,20990,1
20190609,7701101244784,Nuggets de Pollo con Queso Zenú ,Nuggets de Pollo con Queso Zenú x 340 g.,ZENU,Supermercado,Productos Congelados,Apanados,13390,1
20190609,7701101244760,Nuggets de Pollo Zenú ,Nuggets de Pollo Zenú x 1 kg,ZENU,Supermercado,Productos Congelados,Apanados,29990,1
20190609,7700512500052,Nuggets Klik ,Nuggets Klik x 8 und,KLIK,Supermercado,Productos Congelados,Apanados,3290,1
20190609,7700512500069,Nuggets klik ,Nuggets klik x 50 und,KLIK,Supermercado,Productos Congelados,Apanados,20990,1
20190609,7701101245286,Palitos de Pollo Apanados Zenú ,Palitos de Pollo Apanados Zenú x 30 und,ZENU,Supermercado,Productos Congelados,Apanados,11990,1
20190609,7700512231338,Pinchos de pollo ,Pinchos de pollo x 12 und,KOKORIKO,Supermercado,Productos Congelados,Apanados,22590,1
20190609,7701101244791,Pinchos de Pollo Apanados Zenú ,Pinchos de Pollo Apanados Zenú x 312 g.,ZENU,Supermercado,Productos Congelados,Apanados,12990,1
20190609,7706808070506,Empanada carne casera Pueblo Viejo ,Empanada carne casera Pueblo Viejo x 875 g pague 25  und lleve 30,PUEBLO VIEJO,Supermercado,Productos Congelados,Empanadas,26990,1
20190609,7706808070438,Empanada carne coctel casera Pueblo Viejo ,Empanada carne coctel casera Pueblo Viejo x 1000 g pague 50  und lleve 60,PUEBLO VIEJO,Supermercado,Productos Congelados,Empanadas,29990,1
20190609,7706808011301,Empanada coctel K-listo ,Empanada coctel K-listo x 30 und,K-LISTO,Supermercado,Productos Congelados,Empanadas,25990,1
20190609,7702417000897,Empanada don maíz con carne ,Empanada don maíz con carne x 30 und,DON MAIZ,Supermercado,Productos Congelados,Empanadas,17590,1
20190609,7702417001047,Empanada don maíz de carne ,Empanada don maíz de carne x 30 und x 675g,DON MAIZ,Supermercado,Productos Congelados,Empanadas,28990,1
20190609,7702510937205,Empanada FARAH maíz queso ,Empanada FARAH maíz queso x10und x400g,FARAH,Supermercado,Productos Congelados,Empanadas,17590,1
20190609,7706808013251,Empanada k-listo ,Empanada k-listo x 25und x 875g,K-LISTO,Supermercado,Productos Congelados,Empanadas,35990,1
20190609,7702413000013,Empanada MisterTru bolsa ,Empanada MisterTru bolsa x 700 g,MISTER TRU,Supermercado,Productos Congelados,Empanadas,23990,1
20190609,7702413000181,Empanada queso Mister tru ,Empanada queso Mister tru x 20 unds x 700 g,MISTER TRU,Supermercado,Productos Congelados,Empanadas,30990,1
20190609,7701101247150,Empanadas de Carne Zenú ,Empanadas de Carne Zenú x 600 gr,ZENU,Supermercado,Productos Congelados,Empanadas,21590,1
20190609,7701101247167,Empanadas de Carne Zenú ,Empanadas de Carne Zenú x 504 gr,ZENU,Supermercado,Productos Congelados,Empanadas,18590,1
20190609,7701101247136,Empanadas de Pollo Zenú ,Empanadas de Pollo Zenú x 600 gr,ZENU,Supermercado,Productos Congelados,Empanadas,21590,1
20190609,7701101247143,Empanadas de Pollo Zenú ,Empanadas de Pollo Zenú x 504 gr,ZENU,Supermercado,Productos Congelados,Empanadas,18590,1
20190609,7709990940312,Empanadas vallunas carne cerdo De La Abuela ,Empanadas vallunas carne cerdo De La Abuela x 30 und x 840 g,MISTER TRU,Supermercado,Productos Congelados,Empanadas,24990,1
20190609,7702510937229,farah carimañola de queso ,farah carimañola de queso x 100 g,FARAH,Supermercado,Productos Congelados,Empanadas,19590,1
20190609,7702510937212,Carimañolas de carne Farah ,Carimañolas de carne Farah x 400 g,FARAH,Supermercado,Productos Congelados,Empanadas,18990,1
20190609,7702318100023,Cheesecake Limón El Chef ,Cheesecake Limón El Chef x 530 g,EL CHEF,Supermercado,Productos Congelados,Helados,20990,1
20190609,7705890011268,Helado arequipe gourmet Popsy vasito ,Helado arequipe gourmet Popsy vasito x 60 g,POPSY,Supermercado,Productos Congelados,Helados,2990,1
20190609,7702402050753,Helado artesanal maracuyá y leche condensada Crem helado ,Helado artesanal maracuyá y leche condensada Crem helado x 80 g,HELADO ARTESANAL,Supermercado,Productos Congelados,Helados,1590,1
20190609,7702402050746,Helado artesanal postre tres leches Crem helado ,Helado artesanal postre tres leches Crem helado x 80 g,HELADO ARTESANAL,Supermercado,Productos Congelados,Helados,1590,1
20190609,7702402045261,Helado Bocatto Sabor Fresa y Vainilla ,Helado Bocatto Sabor Fresa y Vainilla x 88 g.,BOCATTO,Supermercado,Productos Congelados,Helados,3190,1
20190609,7702402047692,Helado Choco Cono ,Helado Choco Cono x 6 unds x 570g,CREM HELADO,Supermercado,Productos Congelados,Helados,9590,1
20190609,7702402043236,Helado Choco lyne ,Helado Choco lyne x 1 lt,CREM HELADO,Supermercado,Productos Congelados,Helados,17990,1
20190609,7702011091550,Helado Colombina Cookies & Cream ,Helado Colombina Cookies & Cream x 5L,ROBIN HOOD,Supermercado,Productos Congelados,Helados,28990,1
20190609,7702402050234,Helado cookies cream Polet ,Helado cookies cream Polet x 75 g,POLET,Supermercado,Productos Congelados,Helados,3190,1
20190609,7702402051286,Helado Creme helado artesanal cocada arequipe ,Helado Creme helado artesanal cocada arequipe x 300 g,CREM HELADO,Supermercado,Productos Congelados,Helados,9390,1
20190609,7705890021168,Helado cremoso Popsy Vainilla chips ,Helado cremoso Popsy Vainilla chips x 1 litro,POPSY,Supermercado,Productos Congelados,Helados,28990,1
20190609,7702903004965,Helado frutos bosque Gogos ,Helado frutos bosque Gogos x 5000 ml,GOGOS,Supermercado,Productos Congelados,Helados,22990,1
20190609,7702402050265,Helado frutos bosque Polet ,Helado frutos bosque Polet x 75 g,POLET,Supermercado,Productos Congelados,Helados,3190,1
20190609,7705890021052,Helado frutos del bosque gourmet Popsy vasito ,Helado frutos del bosque gourmet Popsy vasito x 60 g,POPSY,Supermercado,Productos Congelados,Helados,2990,1
20190609,7702402050081,Helado leche condensada Crem helado ,Helado leche condensada Crem helado x 1000 ml,CREM HELADO,Supermercado,Productos Congelados,Helados,17590,1
20190609,7703616165127,Helado Máxima Fresa-Chicle ,Helado Máxima Fresa-Chicle x 12 und x 45g c-u,MAXIMA MP,Supermercado,Productos Congelados,Helados,13990,1
20190609,7703616165110,Helado Máxima Vainilla-Fresa ,Helado Máxima Vainilla-Fresa x 12 und x 45g c-u,MAXIMA MP,Supermercado,Productos Congelados,Helados,13990,1
20190609,47677472297,Helado Milkyway Barra De 6Und ,Helado Milkyway Barra De 6Und X 355Ml,MILKY WAY,Supermercado,Productos Congelados,Helados,8990,1
20190609,7702402051088,Helado platillo alfajor Crem helado ,Helado platillo alfajor Crem helado x 60 g,PLATILLO,Supermercado,Productos Congelados,Helados,1850,1
20190609,7702402855013,Helado Platillo de Vainilla Pasas Crem Helado ,Helado Platillo de Vainilla Pasas Crem Helado x 65 g.,PLATILLO,Supermercado,Productos Congelados,Helados,1590,1
20190609,7705890050021,Helado Popsy Brownie Gourmet ,Helado Popsy Brownie Gourmet x 1 litro,POPSY,Supermercado,Productos Congelados,Helados,28990,1
20190609,7705890030467,Helado Popsy Brownie Light ,Helado Popsy Brownie Light x 1 litro,POPSY,Supermercado,Productos Congelados,Helados,28990,1
20190609,7705890010476,Helado Popsy de Arequipe Gourmet ,Helado Popsy de Arequipe Gourmet x 1 litro,POPSY,Supermercado,Productos Congelados,Helados,21990,1
20190609,7705890020871,Helado Popsy de chocolate Belga ,Helado Popsy de chocolate Belga x 650g,POPSY,Supermercado,Productos Congelados,Helados,28990,1
20190609,7705890010469,Helado Popsy de chocolate Gourmet ,Helado Popsy de chocolate Gourmet x 1 litro,POPSY,Supermercado,Productos Congelados,Helados,22990,1
20190609,7705890010483,Helado Popsy de Mandarina Gourmet ,Helado Popsy de Mandarina Gourmet x 1 litro,POPSY,Supermercado,Productos Congelados,Helados,22990,1
20190609,7705890030283,Helado Popsy de Mandarina Light ,Helado Popsy de Mandarina Light x 1 litro,POPSY,Supermercado,Productos Congelados,Helados,28990,1
20190609,7705890021465,Helado Popsy frutos del bosque ,Helado Popsy frutos del bosque x 1L gratis la lechera chocolate x 300g,POPSY,Supermercado,Productos Congelados,Helados,27990,1
20190609,7705890020451,Helado Popsy frutos del bosque Gourmet ,Helado Popsy frutos del bosque Gourmet x 1 Litro,POPSY,Supermercado,Productos Congelados,Helados,28990,1
